,class_names,file_names,file_paths,labels
1122,siren,159750-8-0-3,./data/fold2/159750-8-0-3.wav,8
1123,street_music,14387-9-0-16,./data/fold2/14387-9-0-16.wav,9
1124,air_conditioner,74507-0-0-17,./data/fold2/74507-0-0-17.wav,0
1125,dog_bark,4201-3-3-0,./data/fold2/4201-3-3-0.wav,3
1126,children_playing,172593-2-0-10,./data/fold2/172593-2-0-10.wav,2
1127,dog_bark,33849-3-3-0,./data/fold2/33849-3-3-0.wav,3
1128,air_conditioner,74507-0-0-16,./data/fold2/74507-0-0-16.wav,0
1129,jackhammer,156893-7-2-0,./data/fold2/156893-7-2-0.wav,7
1130,siren,159750-8-0-2,./data/fold2/159750-8-0-2.wav,8
1131,children_playing,60591-2-0-7,./data/fold2/60591-2-0-7.wav,2
1132,jackhammer,203929-7-3-3,./data/fold2/203929-7-3-3.wav,7
1133,dog_bark,100652-3-0-1,./data/fold2/100652-3-0-1.wav,3
1134,car_horn,72567-1-4-4,./data/fold2/72567-1-4-4.wav,1
1135,street_music,74226-9-0-7,./data/fold2/74226-9-0-7.wav,9
1136,children_playing,196082-2-0-0,./data/fold2/196082-2-0-0.wav,2
1137,air_conditioner,56385-0-0-2,./data/fold2/56385-0-0-2.wav,0
1138,jackhammer,203929-7-4-11,./data/fold2/203929-7-4-11.wav,7
1139,street_music,79377-9-0-12,./data/fold2/79377-9-0-12.wav,9
1140,jackhammer,203929-7-1-1,./data/fold2/203929-7-1-1.wav,7
1141,siren,159747-8-0-13,./data/fold2/159747-8-0-13.wav,8
1142,engine_idling,106015-5-0-4,./data/fold2/106015-5-0-4.wav,5
1143,jackhammer,169098-7-0-6,./data/fold2/169098-7-0-6.wav,7
1144,jackhammer,203929-7-9-8,./data/fold2/203929-7-9-8.wav,7
1145,drilling,77751-4-2-0,./data/fold2/77751-4-2-0.wav,4
1146,street_music,196384-9-0-27,./data/fold2/196384-9-0-27.wav,9
1147,air_conditioner,189023-0-0-4,./data/fold2/189023-0-0-4.wav,0
1148,car_horn,72567-1-0-0,./data/fold2/72567-1-0-0.wav,1
1149,street_music,39970-9-0-98,./data/fold2/39970-9-0-98.wav,9
1150,air_conditioner,147926-0-0-54,./data/fold2/147926-0-0-54.wav,0
1151,gun_shot,145608-6-1-0,./data/fold2/145608-6-1-0.wav,6
1152,siren,123688-8-0-17,./data/fold2/123688-8-0-17.wav,8
1153,siren,123688-8-2-2,./data/fold2/123688-8-2-2.wav,8
1154,drilling,34621-4-2-0,./data/fold2/34621-4-2-0.wav,4
1155,gun_shot,76090-6-1-0,./data/fold2/76090-6-1-0.wav,6
1156,dog_bark,174994-3-0-4,./data/fold2/174994-3-0-4.wav,3
1157,children_playing,178521-2-0-22,./data/fold2/178521-2-0-22.wav,2
1158,dog_bark,23131-3-4-0,./data/fold2/23131-3-4-0.wav,3
1159,gun_shot,159710-6-0-0,./data/fold2/159710-6-0-0.wav,6
1160,street_music,149370-9-0-37,./data/fold2/149370-9-0-37.wav,9
1161,drilling,180126-4-2-0,./data/fold2/180126-4-2-0.wav,4
1162,drilling,104817-4-0-8,./data/fold2/104817-4-0-8.wav,4
1163,drilling,76086-4-0-19,./data/fold2/76086-4-0-19.wav,4
1164,air_conditioner,189023-0-0-10,./data/fold2/189023-0-0-10.wav,0
1165,car_horn,72567-1-2-2,./data/fold2/72567-1-2-2.wav,1
1166,air_conditioner,74507-0-0-9,./data/fold2/74507-0-0-9.wav,0
1167,siren,123688-8-0-0,./data/fold2/123688-8-0-0.wav,8
1168,jackhammer,169098-7-4-2,./data/fold2/169098-7-4-2.wav,7
1169,dog_bark,102104-3-0-0,./data/fold2/102104-3-0-0.wav,3
1170,children_playing,178521-2-0-86,./data/fold2/178521-2-0-86.wav,2
1171,drilling,76086-4-0-56,./data/fold2/76086-4-0-56.wav,4
1172,gun_shot,76091-6-5-0,./data/fold2/76091-6-5-0.wav,6
1173,air_conditioner,147926-0-0-27,./data/fold2/147926-0-0-27.wav,0
1174,engine_idling,177592-5-0-7,./data/fold2/177592-5-0-7.wav,5
1175,air_conditioner,146690-0-0-151,./data/fold2/146690-0-0-151.wav,0
1176,children_playing,178521-2-0-7,./data/fold2/178521-2-0-7.wav,2
1177,gun_shot,174293-6-0-0,./data/fold2/174293-6-0-0.wav,6
1178,gun_shot,46655-6-0-0,./data/fold2/46655-6-0-0.wav,6
1179,jackhammer,203929-7-10-2,./data/fold2/203929-7-10-2.wav,7
1180,children_playing,178520-2-0-29,./data/fold2/178520-2-0-29.wav,2
1181,children_playing,158597-2-0-3,./data/fold2/158597-2-0-3.wav,2
1182,air_conditioner,189991-0-0-3,./data/fold2/189991-0-0-3.wav,0
1183,jackhammer,203929-7-4-2,./data/fold2/203929-7-4-2.wav,7
1184,engine_idling,152908-5-0-8,./data/fold2/152908-5-0-8.wav,5
1185,dog_bark,63261-3-0-0,./data/fold2/63261-3-0-0.wav,3
1186,siren,40717-8-0-0,./data/fold2/40717-8-0-0.wav,8
1187,gun_shot,197320-6-0-0,./data/fold2/197320-6-0-0.wav,6
1188,street_music,98202-9-1-27,./data/fold2/98202-9-1-27.wav,9
1189,street_music,93193-9-1-6,./data/fold2/93193-9-1-6.wav,9
1190,dog_bark,173995-3-0-0,./data/fold2/173995-3-0-0.wav,3
1191,jackhammer,156893-7-5-0,./data/fold2/156893-7-5-0.wav,7
1192,dog_bark,33849-3-4-0,./data/fold2/33849-3-4-0.wav,3
1193,children_playing,182739-2-0-85,./data/fold2/182739-2-0-85.wav,2
1194,engine_idling,152908-5-0-9,./data/fold2/152908-5-0-9.wav,5
1195,dog_bark,63261-3-0-1,./data/fold2/63261-3-0-1.wav,3
1196,siren,40717-8-0-1,./data/fold2/40717-8-0-1.wav,8
1197,air_conditioner,189991-0-0-2,./data/fold2/189991-0-0-2.wav,0
1198,street_music,60605-9-0-73,./data/fold2/60605-9-0-73.wav,9
1199,children_playing,178520-2-0-28,./data/fold2/178520-2-0-28.wav,2
1200,children_playing,158597-2-0-2,./data/fold2/158597-2-0-2.wav,2
1201,jackhammer,203929-7-6-1,./data/fold2/203929-7-6-1.wav,7
1202,drilling,77751-4-5-0,./data/fold2/77751-4-5-0.wav,4
1203,children_playing,60591-2-0-12,./data/fold2/60591-2-0-12.wav,2
1204,jackhammer,169098-7-1-0,./data/fold2/169098-7-1-0.wav,7
1205,drilling,34621-4-5-0,./data/fold2/34621-4-5-0.wav,4
1206,engine_idling,177592-5-0-6,./data/fold2/177592-5-0-6.wav,5
1207,siren,159743-8-0-0,./data/fold2/159743-8-0-0.wav,8
1208,drilling,76086-4-0-43,./data/fold2/76086-4-0-43.wav,4
1209,jackhammer,203929-7-2-5,./data/fold2/203929-7-2-5.wav,7
1210,children_playing,178521-2-0-93,./data/fold2/178521-2-0-93.wav,2
1211,car_horn,72567-1-5-0,./data/fold2/72567-1-5-0.wav,1
1212,jackhammer,169098-7-3-0,./data/fold2/169098-7-3-0.wav,7
1213,drilling,76086-4-0-55,./data/fold2/76086-4-0-55.wav,4
1214,drilling,34621-4-7-0,./data/fold2/34621-4-7-0.wav,4
1215,air_conditioner,146690-0-0-80,./data/fold2/146690-0-0-80.wav,0
1216,drilling,77751-4-7-0,./data/fold2/77751-4-7-0.wav,4
1217,air_conditioner,146690-0-0-43,./data/fold2/146690-0-0-43.wav,0
1218,engine_idling,177592-5-0-4,./data/fold2/177592-5-0-4.wav,5
1219,jackhammer,165775-7-0-0,./data/fold2/165775-7-0-0.wav,7
1220,jackhammer,203929-7-6-3,./data/fold2/203929-7-6-3.wav,7
1221,jackhammer,203929-7-10-1,./data/fold2/203929-7-10-1.wav,7
1222,car_horn,58202-1-0-0,./data/fold2/58202-1-0-0.wav,1
1223,jackhammer,156893-7-7-0,./data/fold2/156893-7-7-0.wav,7
1224,jackhammer,203929-7-4-1,./data/fold2/203929-7-4-1.wav,7
1225,air_conditioner,189991-0-0-0,./data/fold2/189991-0-0-0.wav,0
1226,children_playing,155219-2-0-22,./data/fold2/155219-2-0-22.wav,2
1227,siren,40717-8-0-3,./data/fold2/40717-8-0-3.wav,8
1228,children_playing,182739-2-0-78,./data/fold2/182739-2-0-78.wav,2
1229,siren,123688-8-1-4,./data/fold2/123688-8-1-4.wav,8
1230,dog_bark,160366-3-0-8,./data/fold2/160366-3-0-8.wav,3
1231,dog_bark,173995-3-0-3,./data/fold2/173995-3-0-3.wav,3
1232,jackhammer,203929-7-9-20,./data/fold2/203929-7-9-20.wav,7
1233,siren,123688-8-1-5,./data/fold2/123688-8-1-5.wav,8
1234,siren,40717-8-0-2,./data/fold2/40717-8-0-2.wav,8
1235,drilling,34621-4-12-0,./data/fold2/34621-4-12-0.wav,4
1236,air_conditioner,189991-0-0-1,./data/fold2/189991-0-0-1.wav,0
1237,jackhammer,203929-7-4-0,./data/fold2/203929-7-4-0.wav,7
1238,street_music,60605-9-0-64,./data/fold2/60605-9-0-64.wav,9
1239,drilling,118723-4-0-0,./data/fold2/118723-4-0-0.wav,4
1240,children_playing,174906-2-0-18,./data/fold2/174906-2-0-18.wav,2
1241,jackhammer,203929-7-10-0,./data/fold2/203929-7-10-0.wav,7
1242,gun_shot,197320-6-2-0,./data/fold2/197320-6-2-0.wav,6
1243,jackhammer,203929-7-6-2,./data/fold2/203929-7-6-2.wav,7
1244,children_playing,60591-2-0-11,./data/fold2/60591-2-0-11.wav,2
1245,dog_bark,173995-3-0-11,./data/fold2/173995-3-0-11.wav,3
1246,engine_idling,177592-5-0-5,./data/fold2/177592-5-0-5.wav,5
1247,gun_shot,174293-6-2-0,./data/fold2/174293-6-2-0.wav,6
1248,street_music,168713-9-0-62,./data/fold2/168713-9-0-62.wav,9
1249,jackhammer,169098-7-3-1,./data/fold2/169098-7-3-1.wav,7
1250,jackhammer,203929-7-2-6,./data/fold2/203929-7-2-6.wav,7
1251,drilling,76086-4-0-50,./data/fold2/76086-4-0-50.wav,4
1252,gun_shot,197320-6-6-0,./data/fold2/197320-6-6-0.wav,6
1253,jackhammer,203929-7-2-2,./data/fold2/203929-7-2-2.wav,7
1254,dog_bark,69883-3-0-20,./data/fold2/69883-3-0-20.wav,3
1255,street_music,96920-9-0-2,./data/fold2/96920-9-0-2.wav,9
1256,siren,66996-8-1-0,./data/fold2/66996-8-1-0.wav,8
1257,jackhammer,203929-7-2-11,./data/fold2/203929-7-2-11.wav,7
1258,dog_bark,4201-3-2-0,./data/fold2/4201-3-2-0.wav,3
1259,drilling,34621-4-16-0,./data/fold2/34621-4-16-0.wav,4
1260,air_conditioner,147926-0-0-35,./data/fold2/147926-0-0-35.wav,0
1261,dog_bark,54545-3-0-1,./data/fold2/54545-3-0-1.wav,3
1262,air_conditioner,147926-0-0-21,./data/fold2/147926-0-0-21.wav,0
1263,engine_idling,177592-5-0-1,./data/fold2/177592-5-0-1.wav,5
1264,street_music,149254-9-0-25,./data/fold2/149254-9-0-25.wav,9
1265,gun_shot,197320-6-11-0,./data/fold2/197320-6-11-0.wav,6
1266,dog_bark,203128-3-6-0,./data/fold2/203128-3-6-0.wav,3
1267,children_playing,60591-2-0-15,./data/fold2/60591-2-0-15.wav,2
1268,dog_bark,18581-3-1-3,./data/fold2/18581-3-1-3.wav,3
1269,drilling,50416-4-0-2,./data/fold2/50416-4-0-2.wav,4
1270,engine_idling,94710-5-0-2,./data/fold2/94710-5-0-2.wav,5
1271,children_playing,158597-2-0-30,./data/fold2/158597-2-0-30.wav,2
1272,children_playing,174906-2-0-20,./data/fold2/174906-2-0-20.wav,2
1273,siren,40717-8-0-6,./data/fold2/40717-8-0-6.wav,8
1274,siren,123688-8-1-1,./data/fold2/123688-8-1-1.wav,8
1275,jackhammer,203929-7-4-4,./data/fold2/203929-7-4-4.wav,7
1276,air_conditioner,189991-0-0-5,./data/fold2/189991-0-0-5.wav,0
1277,jackhammer,203929-7-9-24,./data/fold2/203929-7-9-24.wav,7
1278,dog_bark,112195-3-0-48,./data/fold2/112195-3-0-48.wav,3
1279,children_playing,84359-2-0-9,./data/fold2/84359-2-0-9.wav,2
1280,gun_shot,76091-6-3-0,./data/fold2/76091-6-3-0.wav,6
1281,jackhammer,203929-7-9-18,./data/fold2/203929-7-9-18.wav,7
1282,gun_shot,76090-6-0-0,./data/fold2/76090-6-0-0.wav,6
1283,street_music,98202-9-1-20,./data/fold2/98202-9-1-20.wav,9
1284,jackhammer,203929-7-9-19,./data/fold2/203929-7-9-19.wav,7
1285,dog_bark,23131-3-5-0,./data/fold2/23131-3-5-0.wav,3
1286,children_playing,84359-2-0-8,./data/fold2/84359-2-0-8.wav,2
1287,drilling,180126-4-3-0,./data/fold2/180126-4-3-0.wav,4
1288,air_conditioner,189991-0-0-4,./data/fold2/189991-0-0-4.wav,0
1289,siren,123688-8-1-0,./data/fold2/123688-8-1-0.wav,8
1290,children_playing,155219-2-0-26,./data/fold2/155219-2-0-26.wav,2
1291,dog_bark,147672-3-2-0,./data/fold2/147672-3-2-0.wav,3
1292,children_playing,174906-2-0-21,./data/fold2/174906-2-0-21.wav,2
1293,drilling,77751-4-3-0,./data/fold2/77751-4-3-0.wav,4
1294,drilling,180126-4-1-2,./data/fold2/180126-4-1-2.wav,4
1295,engine_idling,94710-5-0-3,./data/fold2/94710-5-0-3.wav,5
1296,street_music,79377-9-0-8,./data/fold2/79377-9-0-8.wav,9
1297,car_horn,162541-1-2-0,./data/fold2/162541-1-2-0.wav,1
1298,gun_shot,145608-6-0-0,./data/fold2/145608-6-0-0.wav,6
1299,car_horn,72567-1-1-0,./data/fold2/72567-1-1-0.wav,1
1300,engine_idling,177592-5-0-0,./data/fold2/177592-5-0-0.wav,5
1301,air_conditioner,147926-0-0-20,./data/fold2/147926-0-0-20.wav,0
1302,street_music,149254-9-0-30,./data/fold2/149254-9-0-30.wav,9
1303,dog_bark,54545-3-0-0,./data/fold2/54545-3-0-0.wav,3
1304,air_conditioner,147926-0-0-34,./data/fold2/147926-0-0-34.wav,0
1305,dog_bark,33849-3-2-0,./data/fold2/33849-3-2-0.wav,3
1306,air_conditioner,146690-0-0-47,./data/fold2/146690-0-0-47.wav,0
1307,jackhammer,156893-7-3-0,./data/fold2/156893-7-3-0.wav,7
1308,street_music,96920-9-0-3,./data/fold2/96920-9-0-3.wav,9
1309,jackhammer,203929-7-2-3,./data/fold2/203929-7-2-3.wav,7
1310,car_horn,145577-1-0-0,./data/fold2/145577-1-0-0.wav,1
1311,drilling,76086-4-0-53,./data/fold2/76086-4-0-53.wav,4
1312,air_conditioner,146690-0-0-86,./data/fold2/146690-0-0-86.wav,0
1313,car_horn,179866-1-0-0,./data/fold2/179866-1-0-0.wav,1
1314,dog_bark,166421-3-0-31,./data/fold2/166421-3-0-31.wav,3
1315,air_conditioner,146690-0-0-154,./data/fold2/146690-0-0-154.wav,0
1316,children_playing,178521-2-0-2,./data/fold2/178521-2-0-2.wav,2
1317,air_conditioner,146690-0-0-140,./data/fold2/146690-0-0-140.wav,0
1318,dog_bark,179096-3-0-10,./data/fold2/179096-3-0-10.wav,3
1319,engine_idling,177592-5-0-2,./data/fold2/177592-5-0-2.wav,5
1320,air_conditioner,147926-0-0-36,./data/fold2/147926-0-0-36.wav,0
1321,dog_bark,54545-3-0-2,./data/fold2/54545-3-0-2.wav,3
1322,jackhammer,156893-7-1-0,./data/fold2/156893-7-1-0.wav,7
1323,dog_bark,33849-3-0-0,./data/fold2/33849-3-0-0.wav,3
1324,drilling,50416-4-0-1,./data/fold2/50416-4-0-1.wav,4
1325,children_playing,60591-2-0-16,./data/fold2/60591-2-0-16.wav,2
1326,children_playing,158597-2-0-33,./data/fold2/158597-2-0-33.wav,2
1327,drilling,180126-4-1-0,./data/fold2/180126-4-1-0.wav,4
1328,engine_idling,94710-5-0-1,./data/fold2/94710-5-0-1.wav,5
1329,children_playing,109703-2-0-29,./data/fold2/109703-2-0-29.wav,2
1330,children_playing,178520-2-0-38,./data/fold2/178520-2-0-38.wav,2
1331,siren,123688-8-1-2,./data/fold2/123688-8-1-2.wav,8
1332,children_playing,155219-2-0-24,./data/fold2/155219-2-0-24.wav,2
1333,siren,40717-8-0-5,./data/fold2/40717-8-0-5.wav,8
1334,drilling,34621-4-1-0,./data/fold2/34621-4-1-0.wav,4
1335,car_horn,162541-1-0-0,./data/fold2/162541-1-0-0.wav,1
1336,gun_shot,145608-6-2-0,./data/fold2/145608-6-2-0.wav,6
1337,car_horn,72567-1-3-0,./data/fold2/72567-1-3-0.wav,1
1338,air_conditioner,189991-0-0-6,./data/fold2/189991-0-0-6.wav,0
1339,gun_shot,163460-6-0-0,./data/fold2/163460-6-0-0.wav,6
1340,jackhammer,203929-7-4-7,./data/fold2/203929-7-4-7.wav,7
1341,children_playing,182739-2-0-56,./data/fold2/182739-2-0-56.wav,2
1342,street_music,74458-9-1-13,./data/fold2/74458-9-1-13.wav,9
1343,drilling,77751-4-1-0,./data/fold2/77751-4-1-0.wav,4
1344,dog_bark,147672-3-0-0,./data/fold2/147672-3-0-0.wav,3
1345,drilling,77751-4-1-1,./data/fold2/77751-4-1-1.wav,4
1346,street_music,74458-9-1-12,./data/fold2/74458-9-1-12.wav,9
1347,jackhammer,203929-7-4-6,./data/fold2/203929-7-4-6.wav,7
1348,air_conditioner,189991-0-0-7,./data/fold2/189991-0-0-7.wav,0
1349,drilling,165643-4-0-0,./data/fold2/165643-4-0-0.wav,4
1350,street_music,93193-9-1-11,./data/fold2/93193-9-1-11.wav,9
1351,siren,40717-8-0-4,./data/fold2/40717-8-0-4.wav,8
1352,children_playing,155219-2-0-25,./data/fold2/155219-2-0-25.wav,2
1353,siren,123688-8-1-3,./data/fold2/123688-8-1-3.wav,8
1354,children_playing,178520-2-0-39,./data/fold2/178520-2-0-39.wav,2
1355,engine_idling,94710-5-0-0,./data/fold2/94710-5-0-0.wav,5
1356,drilling,180126-4-1-1,./data/fold2/180126-4-1-1.wav,4
1357,gun_shot,76091-6-1-0,./data/fold2/76091-6-1-0.wav,6
1358,children_playing,109703-2-0-14,./data/fold2/109703-2-0-14.wav,2
1359,children_playing,178520-2-0-11,./data/fold2/178520-2-0-11.wav,2
1360,street_music,14387-9-0-7,./data/fold2/14387-9-0-7.wav,9
1361,dog_bark,49808-3-1-8,./data/fold2/49808-3-1-8.wav,3
1362,drilling,50416-4-0-0,./data/fold2/50416-4-0-0.wav,4
1363,dog_bark,18581-3-1-1,./data/fold2/18581-3-1-1.wav,3
1364,dog_bark,4201-3-0-0,./data/fold2/4201-3-0-0.wav,3
1365,siren,66996-8-3-0,./data/fold2/66996-8-3-0.wav,8
1366,dog_bark,204773-3-7-1,./data/fold2/204773-3-7-1.wav,3
1367,air_conditioner,147926-0-0-37,./data/fold2/147926-0-0-37.wav,0
1368,engine_idling,177592-5-0-3,./data/fold2/177592-5-0-3.wav,5
1369,air_conditioner,146690-0-0-155,./data/fold2/146690-0-0-155.wav,0
1370,gun_shot,197320-6-4-0,./data/fold2/197320-6-4-0.wav,6
1371,dog_bark,72539-3-0-8,./data/fold2/72539-3-0-8.wav,3
1372,gun_shot,76089-6-0-0,./data/fold2/76089-6-0-0.wav,6
1373,dog_bark,115537-3-0-0,./data/fold2/115537-3-0-0.wav,3
1374,street_music,96920-9-0-0,./data/fold2/96920-9-0-0.wav,9
1375,children_playing,109703-2-0-153,./data/fold2/109703-2-0-153.wav,2
1376,children_playing,178521-2-0-69,./data/fold2/178521-2-0-69.wav,2
1377,jackhammer,203929-7-2-0,./data/fold2/203929-7-2-0.wav,7
1378,air_conditioner,146690-0-0-93,./data/fold2/146690-0-0-93.wav,0
1379,air_conditioner,146690-0-0-87,./data/fold2/146690-0-0-87.wav,0
1380,drilling,34621-4-14-0,./data/fold2/34621-4-14-0.wav,4
1381,gun_shot,35800-6-0-0,./data/fold2/35800-6-0-0.wav,6
1382,dog_bark,158607-3-2-0,./data/fold2/158607-3-2-0.wav,3
1383,children_playing,192269-2-0-54,./data/fold2/192269-2-0-54.wav,2
1384,children_playing,178521-2-0-70,./data/fold2/178521-2-0-70.wav,2
1385,gun_shot,197320-6-8-0,./data/fold2/197320-6-8-0.wav,6
1386,street_music,168713-9-0-82,./data/fold2/168713-9-0-82.wav,9
1387,dog_bark,72539-3-0-5,./data/fold2/72539-3-0-5.wav,3
1388,dog_bark,166421-3-0-29,./data/fold2/166421-3-0-29.wav,3
1389,dog_bark,113785-3-1-0,./data/fold2/113785-3-1-0.wav,3
1390,engine_idling,201652-5-5-3,./data/fold2/201652-5-5-3.wav,5
1391,air_conditioner,147926-0-0-12,./data/fold2/147926-0-0-12.wav,0
1392,drilling,34621-4-18-0,./data/fold2/34621-4-18-0.wav,4
1393,dog_bark,97193-3-0-4,./data/fold2/97193-3-0-4.wav,3
1394,drilling,34621-4-25-0,./data/fold2/34621-4-25-0.wav,4
1395,jackhammer,203929-7-6-9,./data/fold2/203929-7-6-9.wav,7
1396,dog_bark,160366-3-0-13,./data/fold2/160366-3-0-13.wav,3
1397,street_music,60605-9-0-90,./data/fold2/60605-9-0-90.wav,9
1398,engine_idling,152908-5-0-1,./data/fold2/152908-5-0-1.wav,5
1399,children_playing,84359-2-0-6,./data/fold2/84359-2-0-6.wav,2
1400,jackhammer,203929-7-7-12,./data/fold2/203929-7-7-12.wav,7
1401,jackhammer,203929-7-9-17,./data/fold2/203929-7-9-17.wav,7
1402,children_playing,196063-2-0-0,./data/fold2/196063-2-0-0.wav,2
1403,children_playing,196063-2-0-1,./data/fold2/196063-2-0-1.wav,2
1404,jackhammer,203929-7-7-13,./data/fold2/203929-7-7-13.wav,7
1405,engine_idling,152908-5-0-0,./data/fold2/152908-5-0-0.wav,5
1406,street_music,60605-9-0-52,./data/fold2/60605-9-0-52.wav,9
1407,children_playing,158597-2-0-16,./data/fold2/158597-2-0-16.wav,2
1408,car_horn,132073-1-3-0,./data/fold2/132073-1-3-0.wav,1
1409,jackhammer,203929-7-6-8,./data/fold2/203929-7-6-8.wav,7
1410,engine_idling,201652-5-3-4,./data/fold2/201652-5-3-4.wav,5
1411,dog_bark,108187-3-6-0,./data/fold2/108187-3-6-0.wav,3
1412,air_conditioner,146690-0-0-165,./data/fold2/146690-0-0-165.wav,0
1413,dog_bark,173995-3-0-27,./data/fold2/173995-3-0-27.wav,3
1414,engine_idling,201652-5-5-2,./data/fold2/201652-5-5-2.wav,5
1415,dog_bark,166421-3-0-5,./data/fold2/166421-3-0-5.wav,3
1416,dog_bark,108187-3-4-0,./data/fold2/108187-3-4-0.wav,3
1417,dog_bark,72539-3-0-6,./data/fold2/72539-3-0-6.wav,3
1418,air_conditioner,147926-0-0-11,./data/fold2/147926-0-0-11.wav,0
1419,engine_idling,201652-5-5-0,./data/fold2/201652-5-5-0.wav,5
1420,dog_bark,204773-3-9-0,./data/fold2/204773-3-9-0.wav,3
1421,street_music,149254-9-0-29,./data/fold2/149254-9-0-29.wav,9
1422,air_conditioner,147926-0-0-39,./data/fold2/147926-0-0-39.wav,0
1423,drilling,76086-4-0-3,./data/fold2/76086-4-0-3.wav,4
1424,dog_bark,27349-3-2-1,./data/fold2/27349-3-2-1.wav,3
1425,engine_idling,50898-5-0-0,./data/fold2/50898-5-0-0.wav,5
1426,children_playing,178520-2-0-23,./data/fold2/178520-2-0-23.wav,2
1427,children_playing,174906-2-0-10,./data/fold2/174906-2-0-10.wav,2
1428,children_playing,109703-2-0-32,./data/fold2/109703-2-0-32.wav,2
1429,engine_idling,152908-5-0-2,./data/fold2/152908-5-0-2.wav,5
1430,engine_idling,44735-5-0-0,./data/fold2/44735-5-0-0.wav,5
1431,jackhammer,203929-7-4-8,./data/fold2/203929-7-4-8.wav,7
1432,car_horn,132073-1-1-0,./data/fold2/132073-1-1-0.wav,1
1433,children_playing,84359-2-0-5,./data/fold2/84359-2-0-5.wav,2
1434,jackhammer,203929-7-9-15,./data/fold2/203929-7-9-15.wav,7
1435,children_playing,196063-2-0-2,./data/fold2/196063-2-0-2.wav,2
1436,street_music,39970-9-0-108,./data/fold2/39970-9-0-108.wav,9
1437,jackhammer,203929-7-7-10,./data/fold2/203929-7-7-10.wav,7
1438,street_music,93193-9-1-22,./data/fold2/93193-9-1-22.wav,9
1439,dog_bark,27349-3-0-2,./data/fold2/27349-3-0-2.wav,3
1440,engine_idling,44735-5-0-1,./data/fold2/44735-5-0-1.wav,5
1441,drilling,34621-4-27-0,./data/fold2/34621-4-27-0.wav,4
1442,engine_idling,152908-5-0-3,./data/fold2/152908-5-0-3.wav,5
1443,children_playing,174906-2-0-11,./data/fold2/174906-2-0-11.wav,2
1444,street_music,79377-9-0-4,./data/fold2/79377-9-0-4.wav,9
1445,jackhammer,73623-7-5-0,./data/fold2/73623-7-5-0.wav,7
1446,street_music,74458-9-1-5,./data/fold2/74458-9-1-5.wav,9
1447,drilling,76086-4-0-2,./data/fold2/76086-4-0-2.wav,4
1448,dog_bark,97193-3-0-6,./data/fold2/97193-3-0-6.wav,3
1449,car_horn,17307-1-0-0,./data/fold2/17307-1-0-0.wav,1
1450,dog_bark,204773-3-9-1,./data/fold2/204773-3-9-1.wav,3
1451,engine_idling,201652-5-5-1,./data/fold2/201652-5-5-1.wav,5
1452,air_conditioner,147926-0-0-10,./data/fold2/147926-0-0-10.wav,0
1453,dog_bark,158607-3-0-0,./data/fold2/158607-3-0-0.wav,3
1454,children_playing,192269-2-0-56,./data/fold2/192269-2-0-56.wav,2
1455,drilling,77751-4-9-3,./data/fold2/77751-4-9-3.wav,4
1456,street_music,96169-9-1-10,./data/fold2/96169-9-1-10.wav,9
1457,jackhammer,203929-7-5-11,./data/fold2/203929-7-5-11.wav,7
1458,jackhammer,73623-7-1-0,./data/fold2/73623-7-1-0.wav,7
1459,street_music,96920-9-0-11,./data/fold2/96920-9-0-11.wav,9
1460,air_conditioner,147926-0-0-28,./data/fold2/147926-0-0-28.wav,0
1461,engine_idling,177592-5-0-8,./data/fold2/177592-5-0-8.wav,5
1462,engine_idling,201652-5-5-5,./data/fold2/201652-5-5-5.wav,5
1463,engine_idling,152908-5-0-11,./data/fold2/152908-5-0-11.wav,5
1464,engine_idling,201652-5-3-3,./data/fold2/201652-5-3-3.wav,5
1465,jackhammer,203929-7-8-0,./data/fold2/203929-7-8-0.wav,7
1466,drilling,185800-4-2-1,./data/fold2/185800-4-2-1.wav,4
1467,dog_bark,27349-3-0-6,./data/fold2/27349-3-0-6.wav,3
1468,engine_idling,152908-5-0-7,./data/fold2/152908-5-0-7.wav,5
1469,dog_bark,160366-3-0-4,./data/fold2/160366-3-0-4.wav,3
1470,jackhammer,203929-7-9-11,./data/fold2/203929-7-9-11.wav,7
1471,jackhammer,203929-7-7-14,./data/fold2/203929-7-7-14.wav,7
1472,children_playing,84359-2-0-0,./data/fold2/84359-2-0-0.wav,2
1473,children_playing,84359-2-0-1,./data/fold2/84359-2-0-1.wav,2
1474,jackhammer,203929-7-7-15,./data/fold2/203929-7-7-15.wav,7
1475,engine_idling,152908-5-0-6,./data/fold2/152908-5-0-6.wav,5
1476,street_music,14780-9-0-2,./data/fold2/14780-9-0-2.wav,9
1477,engine_idling,201652-5-1-0,./data/fold2/201652-5-1-0.wav,5
1478,drilling,185800-4-2-0,./data/fold2/185800-4-2-0.wav,4
1479,children_playing,174906-2-0-14,./data/fold2/174906-2-0-14.wav,2
1480,children_playing,178520-2-0-27,./data/fold2/178520-2-0-27.wav,2
1481,engine_idling,201652-5-3-2,./data/fold2/201652-5-3-2.wav,5
1482,drilling,71080-4-0-0,./data/fold2/71080-4-0-0.wav,4
1483,car_horn,132073-1-5-0,./data/fold2/132073-1-5-0.wav,1
1484,engine_idling,152908-5-0-10,./data/fold2/152908-5-0-10.wav,5
1485,engine_idling,201652-5-5-4,./data/fold2/201652-5-5-4.wav,5
